25.5,-1.6481,9.507,-0.10896
25.53,-2.6015,11.605,-0.57205
25.56,-2.3018,13.988,-1.9477
25.59,-3.2553,14.792,-4.0997
25.62,-4.2495,12.681,-4.7535
25.65,-3.7592,10.038,-3.2144
25.68,-3.5958,10.42,-3.4459
25.71,-5.1349,12.217,-4.4402
25.74,-5.1349,11.877,-6.2109
25.77,-3.1735,8.3493,-5.8567
25.8,-2.1384,6.7421,-3.1054
25.83,-1.076,6.279,-1.1169
25.86,-0.76274,5.7886,2.152
25.89,-1.2258,4.018,1.8796
25.92,-0.95342,3.5685,-0.27241
25.95,-0.57205,5.8295,-2.0703
25.98,-1.3076,8.1177,-3.5958
26.01,-3.1054,10.27,-3.4868
26.04,-5.9385,12.299,-1.6889
26.07,-6.9736,12.871,0.95342
26.1,-5.4345,13.334,-0.72188
26.13,-3.1735,12.068,-3.1735
26.16,-0.50395,10.46,-4.3994
26.19,1.9477,11.414,-3.5277
26.22,2.4108,13.825,-0.27241
26.25,0.040861,11.959,0.10896
26.28,-1.6481,7.5865,-2.3699
26.31,-2.5606,5.2438,-2.3699
26.34,-3.4051,4.6037,-0.76274
26.37,-3.4868,4.0997,1.3076
26.4,-2.6423,4.8625,1.1441
26.43,-1.9205,6.3607,0.65378
26.46,-1.7298,8.0496,0.081722
26.49,-2.4925,9.0848,0.14982
26.52,-3.5277,10.801,-0.72188
26.55,-3.0646,13.797,-2.1793
26.58,-3.2144,15.241,-3.7865
26.61,-3.4868,13.525,-3.909
26.64,-3.2553,10.692,-3.2553
26.67,-3.337,9.6977,-3.7865
26.7,-5.6252,10.61,-4.4811
26.73,-7.0826,10.951,-4.7535
26.76,-5.094,8.1177,-4.7126
26.79,-2.833,6.279,-2.4108
26.82,-1.3076,5.6661,-1.3757
26.85,-0.69464,5.9793,0.99429
26.88,-0.91256,5.4073,2.2201
26.91,-1.1441,4.2087,0.34051
26.94,-1.2667,5.6252,-1.5663
26.97,-2.1112,8.2812,-2.9556
27,-3.8682,10.42,-4.2495
27.03,-5.8976,12.027,-3.2961
27.06,-7.355,12.64,1.3348
27.09,-6.4697,12.912,0.57205
27.12,-4.4402,11.414,-2.7241
27.15,-1.076,9.4253,-4.2495
27.18,1.2667,10.079,-5.0123
27.22,2.3427,13.402,-1.7298
27.25,-0.76274,13.021,0.99429
27.28,-2.3427,8.0769,-2.1793
27.31,-3.1054,5.2847,-2.1793
27.34,-4.0589,4.1406,-0.50395
27.37,-3.9771,3.5685,0.50395
27.4,-2.9556,3.7592,0.31327
27.43,-1.8796,5.2166,0.23155
27.46,-1.4574,7.5457,-0.081722
27.49,-2.1384,9.8475,0.27241
27.52,-3.8682,11.877,-0.57205
27.55,-4.5628,13.825,-3.337
27.58,-4.8216,14.41,-4.7126
27.61,-3.7184,12.681,-4.0589
27.64,-2.833,11.959,-4.2087
27.67,-4.0997,12.912,-5.094
27.7,-6.2109,12.367,-5.203
27.73,-6.0474,9.0848,-4.6718
27.76,-4.4811,6.3607,-2.3018
27.79,-2.6832,4.6309,-1.3757
27.82,-1.076,4.2087,-0.84446
27.85,-0.61292,4.4402,0.61292
27.88,-0.76274,4.2904,0.95342
27.91,-0.91256,5.5162,-0.38137
27.94,-1.3757,7.7772,-2.3427
27.97,-2.7922,9.5751,-3.4459
28,-5.0531,11.305,-3.7592
28.03,-6.851,11.959,-2.9556
28.06,-8.1177,12.912,0.42223
28.09,-7.3141,13.293,-0.88532
28.12,-3.7592,11.264,-2.2201
28.15,0.31327,10.147,-3.3642
28.18,3.5277,12.299,-2.5334
28.21,1.8387,13.021,-1.3757
28.24,-0.88532,9.8475,-0.95342
28.27,-2.1384,6.5922,-1.1441
28.3,-2.9556,3.9908,-0.14982
28.33,-4.018,3.1735,0.34051
28.36,-3.9499,3.6366,0.34051
28.39,-3.2144,5.0531,0.23155
28.42,-2.6832,6.4697,-0.29965
28.45,-2.9148,8.1586,0.27241
28.48,-4.6309,9.9973,1.2667
28.51,-4.1814,11.414,-0.65378
28.54,-2.9148,13.675,-2.9556
28.57,-4.2087,14.792,-3.7865
28.6,-4.522,12.83,-1.7979
28.63,-3.5685,9.8066,-2.4108
28.66,-3.5685,9.6568,-3.2144
28.691,-5.7478,11.223,-4.0997
28.72,-7.5048,11.727,-3.7592
28.75,-5.8976,8.6625,-3.1735
28.78,-3.337,6.3198,-2.0294
28.81,-1.185,4.8216,-1.4982
28.84,-0.23155,4.8625,-0.42223
28.87,-0.57205,4.9442,1.8387
28.9,-1.5255,5.0531,0.69464
28.93,-2.3699,6.851,-2.0703
28.96,-3.9771,8.6625,-3.0237
28.99,-5.7478,9.616,-2.6832
29.02,-7.5457,10.924,-1.9886
29.05,-7.4367,12.64,0.27241
29.08,-6.4016,14.056,-0.50395
29.11,-5.2847,12.681,-3.1735
29.14,-2.261,10.692,-3.4459
29.17,0.46309,10.147,-4.522
29.2,1.4982,11.141,-3.1463
29.23,0.14982,11.305,0.69464
29.26,-1.8387,8.6625,-0.53119
29.29,-3.0237,5.5162,-1.7298
29.32,-3.4868,3.909,-1.3076
29.35,-3.8273,3.7592,-0.61292
29.38,-3.4868,4.522,0.42223
29.41,-3.0237,6.0474,0.95342
29.44,-3.1735,7.4367,0.46309
29.47,-3.9499,8.5808,-0.040861
29.5,-5.1757,11.073,-0.27241
29.53,-4.9442,14.015,-0.8036
29.56,-4.8625,14.751,-2.2201
29.59,-4.7944,13.253,-3.5277
29.62,-3.7592,10.079,-3.5277
29.65,-3.909,9.507,-3.8273
29.68,-6.2109,10.12,-4.0589
29.71,-7.8181,9.7249,-3.1735
29.74,-6.7421,7.9679,-2.7241
29.77,-3.6775,6.4016,-2.5334
29.8,-1.6889,5.6661,-1.8796
29.83,-1.2667,5.7886,0.040861
29.86,-1.757,4.4811,3.1463
29.89,-1.5255,4.018,0.99429
29.92,-1.4165,6.2381,-1.6072
29.95,-3.1054,8.54,-2.7513
29.98,-5.6252,9.7658,-2.9829
30.01,-8.1177,10.883,-2.4517
30.04,-8.4719,12.599,-0.57205
30.07,-7.5457,13.988,-1.6481
30.1,-5.9385,12.681,-3.0646
30.13,-2.1384,10.76,-2.9556
30.16,0.65378,10.842,-3.337
30.19,1.2667,11.536,-2.2201
30.22,-0.040861,10.61,-0.91256
30.25,-1.1441,7.0553,-1.2258
30.28,-2.0703,4.5628,-1.5663
30.31,-2.9148,4.4402,-1.1441
30.34,-3.5685,4.5628,-0.29965
30.37,-3.7592,5.0531,-0.19068
30.4,-3.2961,6.3198,-0.65378
30.43,-3.1463,7.6683,-0.29965
30.46,-3.9499,9.003,0.57205
30.49,-4.4811,10.501,-0.23155
30.52,-3.909,12.177,-1.4165
30.551,-3.7592,12.98,-2.1793
30.58,-5.5571,13.484,-2.7513
30.61,-6.17,12.681,-2.4108
30.64,-4.3313,9.507,-2.6832
30.67,-4.018,9.003,-4.0997
30.7,-5.5571,10.147,-5.1349
30.73,-6.1292,10.038,-5.8976
30.76,-5.2847,8.0769,-3.5685
30.79,-2.3427,6.4697,-0.42223
30.82,-0.88532,6.4424,3.7184
30.85,-1.9205,5.2847,2.0294
30.88,-2.3699,3.0646,-0
30.91,-2.1384,3.8682,-1.5255
30.94,-2.9829,6.8238,-3.337
30.97,-4.4811,8.4991,-3.5277
31,-7.0826,10.079,0.34051
31.03,-7.8589,11.073,0.84446
31.06,-6.4016,12.953,-0.19068
31.09,-6.3607,13.443,-2.2201
31.12,-6.7012,11.223,-3.5958
31.15,-3.337,9.0848,-3.4459
31.18,-0.72188,9.616,-3.1054
31.21,0.38137,12.49,-2.3699
31.241,0.88532,12.762,0.19068
31.27,-1.6072,9.4253,-0.8036
31.3,-3.5958,5.9793,-1.9886
31.33,-4.8625,3.909,-1.4165
31.36,-5.1757,2.9556,-0.91256
31.39,-4.3994,3.7592,-0.34051
31.42,-2.7922,6.0202,0.69464
31.45,-1.757,8.1177,1.6481
31.48,-2.0294,8.7715,0.72188
31.51,-4.018,9.3844,-0.69464
31.54,-6.17,11.032,-1.076
31.57,-6.5105,13.212,-2.1384
31.6,-6.279,13.947,-4.2495
31.63,-4.8625,11.645,-3.909
31.66,-3.7184,10.038,-3.6366
31.69,-5.2438,11.496,-4.522
31.72,-7.2052,11.836,-3.1735
31.75,-7.3141,9.507,-1.9477
31.78,-3.4051,6.3607,-2.1112
31.81,-1.0351,4.3721,-1.1169
31.84,-0.88532,4.0997,-0.8036
31.87,-1.9886,4.2495,0.42223
31.9,-2.5606,3.7592,0.95342
31.93,-2.4517,5.3664,-0.76274
31.96,-2.7241,8.0769,-1.8796
31.99,-4.0589,10.379,-2.5334
32.02,-7.5048,11.564,-2.2201
32.05,-8.8124,11.346,-1.3076
32.08,-8.0496,12.49,-0.10896
32.11,-7.3958,12.49,-0.84446
32.14,-4.7535,10.379,-2.3018
32.17,-0.99429,9.8066,-3.4459
32.2,1.185,11.496,-4.2087
32.23,1.1441,11.686,-3.2553
32.26,-0.84446,10.188,0.31327
32.29,-3.1735,6.9736,0.92618
32.32,-3.909,4.1814,-0.50395
32.352,-4.3721,3.0237,-0.69464
32.38,-4.6309,3.5277,-0.53119
32.41,-4.018,5.2847,-0.14982
32.44,-2.7922,7.3141,0.69464
32.47,-2.6015,8.431,0.88532
32.5,-4.6309,9.8066,0.081722
32.53,-6.2381,11.727,-0.76274
32.56,-5.5162,13.212,-1.6889
32.59,-5.4073,13.906,-3.2553
32.62,-5.5162,12.531,-3.1463
32.65,-3.7865,9.507,-2.7241
32.68,-3.9499,9.3844,-3.9499
32.71,-5.8567,10.651,-5.1757
32.74,-7.5865,10.501,-4.1406
32.77,-6.2381,8.7306,-3.1735
32.8,-2.3018,6.7012,-1.4165
32.83,-1.0351,6.2109,2.2201
32.86,-2.3427,5.4345,1.6889
32.89,-2.7513,3.6775,-0.61292
32.92,-2.1793,3.9499,-1.6481
32.95,-2.261,6.2109,-2.5606
32.98,-3.2144,8.1177,-2.8739
33.01,-5.2438,9.6977,-1.5663
33.04,-7.7364,10.842,-0.57205
33.07,-7.7364,12.572,0.19068
33.1,-6.7829,13.525,-1.4574
33.13,-6.4288,11.877,-2.833
33.16,-3.6775,9.616,-3.4868
33.19,-0.88532,8.9622,-3.5277
33.22,0.19068,11.223,-3.1054
33.25,0.081722,12.34,-1.3076
33.28,-2.7513,10.379,1.4982
33.31,-4.0589,6.5514,-0.69464
33.34,-4.1814,3.7865,-1.4982
33.37,-4.4402,3.0237,-1.185
33.4,-3.909,4.018,-0.57205
33.43,-2.6423,6.17,0.10896
33.46,-1.8387,8.0496,-0.040861
33.49,-2.2201,9.0439,0.10896
33.52,-4.4402,9.6977,0.38137
33.55,-6.3198,10.651,0.10896
33.58,-6.0883,12.299,-0.69464
33.61,-5.3664,13.825,-2.1793
33.64,-4.2495,13.716,-4.0589
33.67,-3.8273,11.114,-4.9033
33.7,-3.8682,9.6977,-4.2495
33.73,-5.4345,10.311,-3.4868
33.76,-6.5514,9.8475,-2.7922
33.79,-6.0474,8.1586,-1.6889
33.82,-3.5277,6.6604,-1.5255
33.85,-1.8387,6.0202,-0.95342
33.88,-1.9205,5.8976,0.50395
33.91,-2.3427,5.094,1.6481
33.94,-2.0703,4.522,0.27241
33.97,-1.4982,6.0202,-1.2258
34,-2.1793,7.5865,-2.2201
34.03,-4.2087,8.54,-2.1384
34.06,-7.1234,9.8884,-1.3757
34.09,-8.8124,11.496,-0.19068
34.12,-7.0145,13.021,0.65378
34.15,-5.3664,12.871,-1.5663
34.18,-3.5958,10.501,-3.2553
34.21,-1.4165,9.507,-4.0589
34.24,-0.38137,11.346,-3.909
34.27,0.19068,11.754,-2.3427
34.3,-0.10896,10.569,-0.34051
34.33,-1.6481,7.9679,0.27241
34.36,-3.3642,5.8567,-1.3757
34.39,-4.6718,5.094,-1.4165
34.42,-5.9793,4.6718,-0.42223
34.45,-5.598,5.2438,1.2667
34.48,-3.4051,6.8919,2.1793
34.51,-2.1112,7.9679,0.99429
34.54,-2.1384,9.003,-0.53119
34.57,-3.1463,10.692,-0.69464
34.6,-3.8682,13.144,-0.88532
34.63,-4.4402,15.091,-2.0703
34.66,-4.8216,14.519,-3.5685
34.69,-4.4811,10.651,-3.9499
34.72,-4.8625,9.003,-4.018
34.75,-7.2052,9.3436,-3.3642
34.78,-8.9213,9.1937,-0.8036
34.81,-6.4288,8.3901,-0.76274
34.84,-1.757,6.8919,-0.99429
34.87,-0.081722,5.6661,-0.95342
34.9,-0.38137,5.2847,-0.65378
34.93,-1.6072,4.3994,0.040861
34.96,-2.261,4.4402,0.34051
34.99,-2.6423,6.7012,-0.61292
35.02,-3.4868,8.4719,-1.4982
35.05,-5.1757,8.8941,-2.0294
35.08,-7.0826,9.4253,-2.0294
35.11,-7.8181,10.992,-0.34051
35.14,-7.9679,12.871,1.2667
35.17,-8.0769,12.531,-0.91256
35.2,-5.7069,11.373,-3.1735
35.231,-1.5255,10.12,-4.7944
35.26,0.76274,10.76,-4.1406
35.29,0.69464,11.496,-1.6481
35.32,-1.4982,10.529,1.3076
35.35,-3.4868,7.246,-0.29965
35.38,-4.2495,4.3313,-1.3348
35.41,-5.0123,3.1054,-1.1441
35.44,-4.7535,3.5958,-0.84446
35.47,-3.3642,5.7478,-0.29965
35.5,-2.0703,8.0088,-0.53119
35.53,-1.8387,8.7715,-0.65378
35.56,-4.3313,9.003,0.84446
35.59,-6.2109,9.2755,0.69464
35.62,-5.1757,12.068,-1.4574
35.65,-4.522,14.519,-3.7592
35.68,-5.8567,13.757,-3.5685
35.71,-6.1292,11.305,-1.8796
35.74,-5.203,9.3027,-3.0237
35.77,-5.6252,8.5808,-4.4402
35.8,-6.9328,9.3027,-5.598
35.83,-6.6331,8.3901,-4.522
35.86,-4.0589,7.4367,-2.4517
35.89,-1.4574,6.6331,-0.29965
35.92,-1.1169,6.4424,3.1463
35.95,-2.5606,4.8625,1.1441
35.98,-3.1735,4.1406,-0.88532
36.01,-2.9148,5.5162,-2.4517
36.04,-3.2144,6.9328,-3.6775
36.07,-4.7535,7.9679,-1.9477
36.1,-6.7421,9.2755,0.8036
36.13,-7.4367,10.12,-0.19068
36.16,-6.8919,11.305,-1.3757
36.19,-6.8238,12.912,-2.6423
36.22,-7.0145,12.531,-3.3642
36.25,-3.9499,10.42,-3.337
36.28,-0.88532,10.229,-3.1054
36.31,0.19068,11.686,-2.4925
36.34,0.040861,11.455,-1.9477
36.37,-2.261,9.0439,-1.1441
36.4,-3.6775,5.8567,-1.1441
36.43,-3.7184,3.5685,-0.72188
36.46,-4.1406,3.337,-0.50395
36.49,-3.9499,4.6718,-0.34051
36.52,-2.9829,6.17,-0.57205
36.55,-2.9148,7.3141,-1.0351
36.58,-3.6775,8.4719,-0.76274
36.61,-4.4811,9.616,-0.38137
36.64,-4.7535,11.918,-0.081722
36.67,-4.7944,14.097,-0.72188
36.7,-5.5571,14.41,-3.0237
36.73,-5.6661,11.264,-5.1349
36.76,-4.8216,8.1177,-4.5901
36.79,-5.6252,8.2403,-4.2495
36.82,-8.0496,9.9973,-4.1814
36.85,-7.7772,10.311,-3.8273
36.88,-3.9499,7.9679,-2.9148
36.91,-1.6072,6.5514,-0.76274
36.94,-1.5255,6.2381,2.1112
36.97,-2.5606,4.7126,1.185
37,-2.6015,3.1735,-0.29965
37.03,-2.4517,4.3313,-2.0703
37.06,-3.1735,6.6604,-3.4051
37.09,-4.6309,8.0088,-2.8739
37.13,-7.1643,9.2346,-0.72188
37.16,-9.3436,11.032,0.34051
37.191,-8.1177,12.449,-0.72188
37.22,-7.2052,12.64,-3.9499
37.251,-4.8216,10.569,-5.094
37.28,-1.0351,9.6568,-3.2961
37.31,0.99429,11.346,-1.6072
37.34,-0.10896,12.449,0.27241
37.37,-4.3313,10.311,-0.72188
37.4,-5.3256,7.0553,-2.4517
37.43,-5.094,4.5628,-1.6889
37.46,-3.9499,3.6775,-0.69464
37.49,-2.6832,4.1406,-0.040861
37.52,-1.9477,5.598,-0.19068
37.55,-2.0294,6.7829,-0.42223
37.58,-3.3642,7.3141,-0
37.61,-5.0531,7.927,0.8036
37.64,-5.5571,9.7658,0.38137
37.67,-4.522,12.681,-0.38137
37.7,-4.2495,14.438,-2.6423
37.73,-6.279,13.484,-5.0531
37.76,-6.5105,10.61,-3.1735
37.79,-4.7126,8.8532,-2.3699
37.82,-5.5571,8.8532,-3.2961
37.85,-7.1234,10.12,-3.5277
37.88,-5.9793,9.4661,-3.7865
37.91,-3.2961,7.7364,-3.5958
37.94,-2.261,6.8919,-1.7298
37.97,-2.261,6.2109,1.6889
38,-2.3427,4.8625,3.2553
38.03,-2.0294,3.1054,0.69464
38.06,-2.4925,4.3721,-1.4165
38.09,-4.0997,6.8238,-3.1054
38.12,-5.4345,7.5865,-3.4459
38.15,-7.6546,9.112,-2.1793
38.18,-9.003,10.842,-0.69464
38.21,-7.8589,12.531,0.34051
38.24,-7.5865,13.144,-0.10896
38.27,-6.9736,10.992,-2.6423
38.3,-3.2144,9.112,-4.1814
38.33,-0.081722,9.9973,-4.4402
38.36,0.84446,12.149,-4.0589
38.39,-0.29965,12.149,-1.4982
38.42,-4.1406,9.7658,0.84446
38.45,-5.4754,6.1292,-0.61292
38.48,-5.203,3.9499,-0.61292
38.51,-3.6366,3.8273,-0.42223
38.54,-2.0703,4.4402,-0.61292
38.57,-1.8387,5.9385,-1.4165
38.6,-2.4108,6.8238,-1.7298
38.63,-4.0589,7.5457,-0.99429
38.66,-5.598,8.8532,0.14982
38.69,-5.5571,10.992,0.65378
38.72,-4.7535,13.375,-0.34051
38.75,-5.6661,14.206,-3.1054
38.78,-7.1643,12.217,-4.3313
38.81,-5.8976,9.4253,-3.337
38.841,-5.094,8.3901,-3.6366
38.87,-6.1292,8.7306,-4.522
38.9,-6.851,8.8124,-4.6309
38.93,-5.203,7.6683,-3.6775
38.96,-2.7513,6.9328,-1.7979
38.99,-2.3427,6.6331,1.3757
39.02,-3.4868,5.5571,2.2201
39.05,-3.6775,4.0589,-0.19068
39.08,-3.2553,4.8625,-1.9205
39.11,-3.1735,6.2381,-3.5277
39.14,-4.2904,7.355,-3.4051
39.17,-5.8159,8.431,-1.3757
39.2,-7.6274,9.7658,0.42223
39.23,-7.7772,11.073,-0.14982
39.26,-6.7421,12.449,-2.1384
39.29,-7.246,12.64,-3.7865
39.32,-5.598,11.346,-3.909
39.35,-1.6889,10.311,-3.4459
39.38,0.42223,10.951,-2.7922
39.41,0.72188,11.182,-2.3018
39.44,-1.757,9.8066,-0.91256
39.47,-3.9499,6.9328,-0.91256
39.5,-4.2087,4.2904,-0.76274
39.53,-4.1814,3.909,-0.57205
39.56,-3.337,4.8216,-0.42223
39.59,-2.261,6.1292,-0.84446
39.62,-2.0703,6.7829,-1.2667
39.65,-3.2553,7.3958,-0.99429
39.68,-5.1349,8.4719,-0.23155
39.71,-5.8567,10.529,0.46309
39.74,-5.1757,12.98,0.34051
39.77,-5.1349,14.669,-1.5255
39.8,-5.9793,13.253,-4.4402
39.83,-5.1349,9.7249,-4.7535
39.86,-5.0123,8.2812,-3.7592
39.89,-7.0417,8.3084,-3.4051
39.92,-8.8532,9.112,-2.9556
39.95,-6.4288,8.3493,-2.6832
39.98,-2.3699,7.1234,-2.261
40.01,-1.0351,6.6331,-1.4165
40.04,-1.3076,6.2109,0.8036
40.07,-2.5334,4.7944,1.7979
40.1,-2.7241,4.3313,-0.10896
40.13,-2.9148,5.8976,-1.8796
40.16,-3.6775,7.2733,-3.0646
40.19,-5.094,8.3493,-2.9829
40.22,-7.0417,10.038,-1.9886
40.25,-8.6217,12.217,-0.72188
40.28,-8.4991,13.866,-0.19068
40.31,-7.5457,12.681,-1.6889
40.341,-5.0531,10.529,-2.9148
40.37,-1.7979,9.9565,-3.4868
40.4,-0.61292,11.114,-3.2553
40.43,-0.23155,10.883,-1.757
40.46,-0.61292,9.1937,-0.84446
40.49,-2.1112,6.3198,-0.42223
40.52,-3.2961,4.3994,-0.8036
40.55,-3.909,3.5685,-0.65378
40.58,-4.7535,4.1406,-0.14982
40.611,-3.9771,5.8976,0.72188
40.64,-2.7922,7.8862,0.57205
40.67,-2.7241,9.0848,-0.081722
40.7,-4.2087,9.7658,-0.10896
40.73,-4.4402,10.147,0.10896
40.76,-3.4051,12.027,-0.76274
40.79,-3.5277,14.601,-2.4108
40.82,-4.2495,14.206,-2.9829
40.85,-5.0531,11.114,-2.833
40.88,-5.0123,8.6898,-3.0237
40.91,-6.851,9.003,-3.4868
40.94,-7.8862,9.8884,-3.1463
40.97,-5.4754,8.6625,-3.2961
